gene_name,uniprot_entry,seq_length,saps_propensity,pdps_propensity,mix_ps_propensity,saps_psregion_length,pdps_psregion_length,mix_psregion_length
LY6L,LY6L_HUMAN,138,0.0005201121,1.3115745e-05,0.02196579,0,0,0
GOLGA8T,GOG8T_HUMAN,631,0.5549599,0.5225324,0.40248913,46,0,0
SMLR1,SMLR1_HUMAN,107,7.305666e-05,0.00021286521,0.017594747,0,0,0
TMEM178B,T178B_HUMAN,294,0.009523332,0.00093778025,0.039588835,0,0,0
TEX46,TEX46_HUMAN,121,0.012703983,0.0005978236,0.03498649,0,0,0
CCDC179,CC179_HUMAN,68,0.0011589817,0.00034295922,0.050462343,0,0,0
POTEB2,POTB2_HUMAN,544,0.46994105,0.80365133,0.53381336,0,210,0
GOLGA8Q,GOG8Q_HUMAN,632,0.6072522,0.53072226,0.4724087,80,32,0
CROCC2,CRCC2_HUMAN,1653,0.678134,0.89580953,0.49445525,391,1024,0
CLDN34,CLD34_HUMAN,214,0.007900638,5.437528e-05,0.02162162,0,0,0
CCDC188,CC188_HUMAN,402,0.35775572,0.011400243,0.07617152,0,0,0
PYCARD-AS1,PYAS1_HUMAN,204,0.38654986,0.0002539613,0.119578935,0,0,0
ZNF561-AS1,CS082_HUMAN,104,0.00048538236,0.00013672371,0.020556908,0,0,0
SLC35A4,S35U4_HUMAN,103,0.0028352332,0.1047596,0.14927292,0,0,0
RNF225,RN225_HUMAN,329,0.12687904,0.014501545,0.14434162,0,0,0
SMAP,SMAP_HUMAN,183,0.20596662,0.29346704,0.45534903,0,0,0
PRY,PRY_HUMAN,147,0.002176844,2.4023604e-05,0.011909944,0,0,0
XKRY,XKRY_HUMAN,159,7.479298e-05,3.9807096e-06,0.0030565178,0,0,0
TP53I11,P5I11_HUMAN,189,0.0013617317,0.06925978,0.13606063,0,0,0
PSPHP1,PSPHL_HUMAN,72,7.559727e-05,0.00022092255,0.034733675,0,0,0
PIN1P1,PINL_HUMAN,100,0.30339903,0.20715952,0.6103393,0,0,44
MAGEB3,MAGB3_HUMAN,346,0.08231749,0.28136677,0.34641808,0,0,0
DLEU1,LEU1_HUMAN,78,9.313475e-06,1.8201317e-05,0.015058085,0,0,0
SEC14L5,S14L5_HUMAN,696,0.01955536,0.3379611,0.17495584,0,0,0
COX7A2P2,COX7S_HUMAN,106,0.00056721654,0.0004430139,0.037255757,0,0,0
SPINK4,ISK4_HUMAN,86,0.004709257,0.00021767456,0.13849866,0,0,0
YPEL1,YPEL1_HUMAN,119,0.00042084552,0.22205861,0.16120687,0,0,0
PRAMEF10,PRA10_HUMAN,474,0.0006401673,0.026510337,0.12460265,0,0,0
PRAMEF4,PRAM4_HUMAN,478,0.0037422266,0.051885523,0.17041448,0,0,0
PRAMEF11,PRA11_HUMAN,478,0.0051963557,0.049570344,0.1502631,0,0,0
EFCAB14,EFC14_HUMAN,495,0.3722727,0.2281905,0.30068162,0,0,0
NPIPB7,NPIB7_HUMAN,414,0.25985575,0.15549079,0.43996495,0,0,0
SMIM24,SIM24_HUMAN,130,0.003189015,0.008184531,0.17938167,0,0,0
SPAG7,SPAG7_HUMAN,227,0.2217221,0.5433822,0.59850204,0,91,89
ERC2-IT1,ERIT1_HUMAN,136,1.2751731e-05,3.1226068e-06,0.008761472,0,0,0
GAS8-AS1,GAAS1_HUMAN,125,0.19183323,0.048999842,0.38432202,0,0,0
PLEKHA8P1,PKHA9_HUMAN,391,0.030707628,0.2608215,0.23820177,0,0,0
SYNGR4,SNG4_HUMAN,234,0.0022271222,0.004467246,0.03459406,0,0,0
PRAMEF12,PRA12_HUMAN,483,0.009323159,0.09697935,0.12619133,0,0,0
C1orf105,CA105_HUMAN,183,0.00022687155,0.0017805535,0.04870735,0,0,0
C22orf31,CV031_HUMAN,290,0.0030760393,0.028596943,0.1502082,0,0,0
ANP32D,AN32D_HUMAN,131,0.0030480514,0.021620605,0.18645744,0,0,0
C6orf47,CF047_HUMAN,294,0.04046117,0.0005602352,0.06917216,0,0,0
CXorf1,CX001_HUMAN,111,3.889905e-07,1.0929804e-06,0.0033860903,0,0,0
GIG44,IG2R_HUMAN,113,0.008912512,0.0012230278,0.04861915,0,0,0
CCDC175,CC175_HUMAN,793,0.22397318,0.67988384,0.34421542,0,163,0
FAM163B,F163B_HUMAN,166,0.08496599,0.08990475,0.21834727,0,0,0
CTXN2,CTXN2_HUMAN,81,1.11736845e-05,1.581178e-05,0.029323775,0,0,0
CT47B1,CT47B_HUMAN,299,0.73464,0.6236253,0.6685812,114,140,144
NBPF7P,NBPF7_HUMAN,421,0.60555315,0.5899054,0.38309407,93,79,0
BNIP5,BNIP5_HUMAN,652,0.29474905,0.41704947,0.5024341,33,40,43
TSPAN19,TSN19_HUMAN,248,0.00040800642,1.2157714e-05,0.014042677,0,0,0
ANKRD34C,AN34C_HUMAN,535,0.120612904,0.69209373,0.4346963,0,64,0
CCDC159,CC159_HUMAN,297,0.40728626,0.16973574,0.13886826,0,0,0
SPINK8,ISK8_HUMAN,97,0.00011783402,2.5450374e-05,0.03592456,0,0,0
IQCF3,IQCF3_HUMAN,154,0.014949912,0.004391551,0.16612107,0,0,0
CLEC2L,CLC2L_HUMAN,214,0.00327455,0.0029028333,0.047585156,0,0,0
TMEM191B,T191B_HUMAN,346,0.4751636,0.08210166,0.08983089,38,0,0
RFPL3S,RFL3S_HUMAN,107,5.231549e-06,6.5291947e-06,0.005967796,0,0,0
SLC35G4,S35G4_HUMAN,338,0.012172061,1.9277424e-05,0.021828188,0,0,0
FRMD6-AS1,FMAS1_HUMAN,363,0.013079954,0.00026310005,0.031396084,0,0,0
TMEM253,TM253_HUMAN,217,0.17173995,0.00053083163,0.041998852,0,0,0
AHI1-DT,CF217_HUMAN,271,0.006311132,0.00066774106,0.02492429,0,0,0
FAM90A15,F90AF_HUMAN,464,0.12894814,0.46325883,0.51536685,0,0,0
SUPT20HL2,SP202_HUMAN,817,0.76393056,0.54741776,0.85154235,248,36,330
DCAF8L2,DC8L2_HUMAN,631,0.38218358,0.28570586,0.51085305,38,0,47
METTL15P1,ME15P_HUMAN,234,0.001510992,0.008473787,0.18946221,0,0,0
PRR29,PRR29_HUMAN,189,0.4058345,0.23260298,0.41918296,0,0,0
FAM90A13,F90AD_HUMAN,464,0.122304544,0.4447556,0.52123207,0,0,0
FAM90A14,F90AE_HUMAN,464,0.13774565,0.48243642,0.5230515,0,0,0
FAM90A24,F90AO_HUMAN,464,0.12519717,0.43657628,0.5158489,0,0,0
CCNYL3,CCYL3_HUMAN,344,0.00013355732,0.0011156884,0.02498806,0,0,0
FTH1P19,FHL19_HUMAN,201,0.10708135,0.20304903,0.14269862,0,0,0
FAM66E,FA66E_HUMAN,47,0.0033507973,0.003089936,0.038330298,0,0,0
BAALC-AS2,BAAS2_HUMAN,105,7.195078e-06,7.1423193e-07,0.008623885,0,0,0
CECR9,CECR9_HUMAN,216,0.0005562093,7.265147e-05,0.012119688,0,0,0
DANCR,DANCR_HUMAN,163,0.000422882,7.306087e-05,0.008164672,0,0,0
LINC00869,F91A2_HUMAN,280,0.0043134494,0.0062088543,0.044566974,0,0,0
SPATA31D3,S31D3_HUMAN,917,0.12088927,0.11720537,0.18632804,0,0,0
RSPH10B,R10B1_HUMAN,870,0.100711025,0.29742473,0.59588397,0,0,63
TLX1NB,TLXNB_HUMAN,122,0.00057021726,1.6682568e-06,0.014004308,0,0,0
UBTFL6,UBFL6_HUMAN,400,0.013011137,0.38864237,0.51418793,0,0,38
OCM2,OCM2_HUMAN,109,0.0005582342,0.070307985,0.10783462,0,0,0
EBLN1,EBLN1_HUMAN,366,0.0021160173,0.00521472,0.0679634,0,0,0
ZNF853,ZN853_HUMAN,659,0.93999565,0.4358078,0.8146405,374,0,417
ZNF883,ZN883_HUMAN,379,0.6452187,0.18634814,0.7869685,212,0,379
ZCCHC18,ZCC18_HUMAN,403,0.56497127,0.63423616,0.66671956,56,123,133
GOLGA6D,GOG6D_HUMAN,693,0.67567533,0.8231398,0.6609692,221,210,161
CTAGE8,CTGE8_HUMAN,777,0.71722305,0.76111954,0.83853453,81,115,90
ZNF705B,Z705B_HUMAN,300,0.08191995,0.09268606,0.40102118,0,0,0
SPDYE6,SPDE6_HUMAN,402,0.29360917,0.0023927577,0.28733248,44,0,0
MTRNR2L1,HMN1_HUMAN,24,1.5078732e-07,1.210479e-08,0.0025005555,24,24,24
MTRNR2L2,HMN2_HUMAN,28,8.43766e-09,1.9532424e-08,0.0016645355,28,28,28
MTRNR2L3,HMN3_HUMAN,24,3.0270374e-07,1.8266189e-08,0.0019538829,24,24,24
MTRNR2L4,HMN4_HUMAN,28,3.7266213e-07,2.261468e-07,0.0030112192,28,28,28
MTRNR2L6,HMN6_HUMAN,24,3.9668816e-07,4.329435e-08,0.00341778,24,24,24
MTRNR2L7,HMN7_HUMAN,24,1.6491484e-05,5.078408e-07,0.00394695,24,24,24
MTRNR2L8,HMN8_HUMAN,24,1.033434e-07,1.50518e-08,0.0028452238,24,24,24
MTRNR2L9,HMN9_HUMAN,24,1.2410841e-06,9.2363575e-09,0.002863932,24,24,24
MTRNR2L10,HMN10_HUMAN,24,1.7290638e-06,4.5529944e-08,0.002467725,24,24,24
DUX4L2,DU4L2_HUMAN,424,0.7007594,0.5370763,0.7530998,34,0,350
DUX4L3,DU4L3_HUMAN,424,0.7007594,0.5370763,0.7530998,34,0,350
DUX4L4,DU4L4_HUMAN,422,0.6944877,0.5315818,0.75144225,34,0,344
DUX4L5,DU4L5_HUMAN,424,0.7007594,0.5370763,0.7530998,34,0,350
DUX4L6,DU4L6_HUMAN,424,0.7007594,0.5370763,0.7530998,34,0,350
DUX4L7,DU4L7_HUMAN,424,0.7007594,0.5370763,0.7530998,34,0,350
GOLGA8H,GOG8H_HUMAN,632,0.5633116,0.46603745,0.40881443,48,0,0
GAGE12F,GG12F_HUMAN,117,0.65293956,0.506535,0.7261284,117,0,117
GAGE12G,GG12G_HUMAN,117,0.6529396,0.50653493,0.7261284,117,0,117
STAG3L1,ST3L1_HUMAN,205,0.00033699226,0.11920339,0.23666513,0,0,0
STAG3L2,ST3L2_HUMAN,134,2.949333e-05,0.058731616,0.28881854,0,0,0
STAG3L3,ST3L3_HUMAN,134,3.046981e-05,0.05392418,0.2972216,0,0,0
SPART-AS1,SPGOS_HUMAN,52,0.0010763092,8.621392e-05,0.025599148,0,0,0
PNMA6A,PNM6A_HUMAN,399,0.21509299,0.21843867,0.20306897,0,0,0
CCDC166,CC166_HUMAN,439,0.5492775,0.60069585,0.47019577,0,42,0
SMIM6,SMIM6_HUMAN,62,0.005067224,0.00041454524,0.14808361,0,0,0
SMIM13,SIM13_HUMAN,91,0.031268395,0.0015708227,0.087899745,0,0,0
SPMAP2L,SMA2L_HUMAN,465,0.22294131,0.11040334,0.31368428,0,0,0
RD3L,RD3L_HUMAN,198,0.15580063,0.11123755,0.18940285,0,0,0
GIMD1,GIMD1_HUMAN,217,0.0003392821,0.36336285,0.20795402,0,0,0
TPBGL,TPBGL_HUMAN,382,0.20309547,0.021364193,0.10132171,0,0,0
ZNF728,ZN728_HUMAN,622,0.6564196,0.20624928,0.8095039,164,0,411
SMIM18,SIM18_HUMAN,95,7.0995775e-05,1.2331773e-05,0.022568995,0,0,0
SMIM17,SIM17_HUMAN,118,0.00022725912,0.00010445244,0.030230632,0,0,0
PRR23D2,P23D2_HUMAN,279,0.3919484,0.43158045,0.5089014,0,0,51
C8orf88,CH088_HUMAN,117,0.032068055,0.0011250608,0.06217446,0,0,0
MTRNR2L12,HMN12_HUMAN,24,1.03343396e-07,1.5051791e-08,0.0028452235,24,24,24
INAFM2,INAM2_HUMAN,153,0.56484574,0.28052378,0.50751626,46,0,0
HNRNPCL4,HNRC4_HUMAN,293,0.56221586,0.77076775,0.77344716,80,147,180
SCGB1C2,SG1C2_HUMAN,95,0.0013389692,0.0028958616,0.1551334,0,0,0
ATXN8OS,AT8OS_HUMAN,200,0.0057232613,0.00020011872,0.043868378,0,0,0
MRLN,MLN_HUMAN,46,7.314555e-06,0.00044973413,0.0136057045,0,0,0
CT45A6,CT456_HUMAN,189,0.042058162,0.34570765,0.5114459,0,0,48
CT45A5,CT455_HUMAN,189,0.042058162,0.34570765,0.5114459,0,0,48
CT45A7,CT457_HUMAN,189,0.042058162,0.34570765,0.5114459,0,0,48
CT45A8,CT458_HUMAN,189,0.034915484,0.36027068,0.4801301,0,0,46
CT45A9,CT459_HUMAN,189,0.034915484,0.36027068,0.4801301,0,0,46
C1GALT1C1L,C1C1L_HUMAN,315,0.012541111,0.11734788,0.14610775,0,0,0
CDIPTOSP,ENOL_HUMAN,83,0.00020395985,6.71801e-05,0.025271693,0,0,0
TMEM225B,T225B_HUMAN,221,0.0005107563,7.2016126e-05,0.0231519,0,0,0
MED14OS,M14OS_HUMAN,135,0.1502271,0.00016884442,0.06370746,0,0,0
VSIG8,VSIG8_HUMAN,414,0.5622674,0.11587427,0.5230872,51,0,0
SNHG28,SNH28_HUMAN,235,0.00030538283,6.6479835e-05,0.013288965,0,0,0
ZNF723,ZN723_HUMAN,513,0.6122722,0.14428407,0.79999435,196,0,326
TMDD1,TMDD1_HUMAN,317,0.24214208,0.0971048,0.20724562,0,0,0
NBPF20,NBPFK_HUMAN,5207,0.6414075,0.055403464,0.4984304,251,0,0
CXorf51B,CX05B_HUMAN,108,0.05027322,0.4102323,0.59399873,0,0,75
CENPVL2,CENL2_HUMAN,272,0.03690975,0.012447114,0.13243496,0,0,0
ZC3H11C,ZC11C_HUMAN,805,0.5425234,0.6292409,0.6470419,34,307,382
TAS2R33,T2R33_HUMAN,309,3.7808066e-05,7.025533e-06,0.0028165714,0,0,0
FAM246C,F246C_HUMAN,240,0.63332725,0.0032487852,0.21171132,51,0,0
GAGE4,GAGE4_HUMAN,117,0.66139704,0.5284894,0.7296005,117,45,117
SPDYE11,SPD11_HUMAN,265,0.0014398639,0.07187737,0.28261092,0,0,0
TAS2R36,T2R36_HUMAN,309,4.7296788e-05,1.0996276e-05,0.0033036016,0,0,0
PTTG1IP2,PTIP2_HUMAN,154,0.002744135,0.00030972128,0.03109634,0,0,0
LY6S,LY6S_HUMAN,134,2.6725988e-06,7.5335834e-07,0.008772382,0,0,0
GAGE1,GAGE1_HUMAN,117,0.6697632,0.5270054,0.7368861,117,44,117
SPDYE8,SPD8_HUMAN,265,0.0014398639,0.07187737,0.28261092,0,0,0
SPDYE17,SPD17_HUMAN,265,0.0014398639,0.07187737,0.28261092,0,0,0
SPDYE14,SPD14_HUMAN,265,0.0011239422,0.072652824,0.2777364,0,0,0
SPDYE15,SPD15_HUMAN,265,0.0011239422,0.072652824,0.2777364,0,0,0
PRAMEF15,PRA15_HUMAN,478,0.0048040706,0.05838715,0.15543535,0,0,0
SPDYE10,SPD10_HUMAN,265,0.0014398639,0.07187737,0.28261092,0,0,0
SPDYE12,SPD12_HUMAN,265,0.0023805578,0.08946605,0.31494004,0,0,0
FAM90A16,F90AG_HUMAN,464,0.13933861,0.4846879,0.5481416,0,0,36
FAM90A17,F90AH_HUMAN,464,0.13933861,0.4846879,0.5481416,0,0,36
FAM90A18,F90AI_HUMAN,464,0.12356526,0.4682115,0.54392135,0,0,36
FAM90A19,F90AJ_HUMAN,464,0.12356526,0.4682115,0.54392135,0,0,36
SPDYE18,SPD18_HUMAN,352,0.029324073,0.010190903,0.34245422,0,0,0
TAF11L6,TFKL6_HUMAN,198,0.12484747,0.61340797,0.6245582,0,40,52
TAF11L7,TFKL7_HUMAN,198,0.12484747,0.61340797,0.6245582,0,40,52
TAF11L8,TFKL8_HUMAN,198,0.12484747,0.61340797,0.6245582,0,40,52
TAF11L10,TFKLJ_HUMAN,198,0.12484749,0.61340797,0.62455827,0,40,52
H2BN1,H2BN1_HUMAN,118,9.8901524e-05,0.0003814033,0.040105,0,0,0
GOLGA6L24,GG6LX_HUMAN,832,0.7883006,0.8579755,0.83197147,629,511,649
GOLGA6L25,GG6LY_HUMAN,826,0.7773131,0.8568398,0.83132493,616,513,559
GOLGA6L26,GG6LZ_HUMAN,649,0.766268,0.83529377,0.82320863,274,254,383
TMSB15C,TB15C_HUMAN,45,2.7370435e-05,0.112585485,0.19732395,0,0,0
GOLGA8F,GOG8F_HUMAN,636,0.61574996,0.6156922,0.5420203,56,0,87
GOLGA8G,GOG8G_HUMAN,648,0.57691365,0.5994893,0.4852217,57,0,36
SPINT3,SPIT3_HUMAN,89,0.0037344075,0.0004014767,0.10721515,0,0,0
DSCR4,DSCR4_HUMAN,118,9.656119e-05,0.00019749682,0.019812414,0,0,0
NXPH1,NXPH1_HUMAN,271,0.000802242,0.0015960287,0.052193604,0,0,0
C21orf58,CU058_HUMAN,322,0.46601266,0.18571459,0.48743707,33,0,0
LINC01547,CU067_HUMAN,204,0.0011853429,1.941618e-05,0.015214478,0,0,0
FXYD6P3,FXYD8_HUMAN,94,0.00011276574,0.00035991977,0.05464212,0,0,0
LINC00310,CU082_HUMAN,64,1.2731754e-05,8.30329e-08,0.0033982426,0,0,0
LINC00313,CU084_HUMAN,77,0.027794149,0.040950753,0.30291077,0,0,0
BRWD1-AS2,BRAS2_HUMAN,145,0.002693052,1.5431817e-05,0.022905823,0,0,0
B3GALT5-AS1,B3AS1_HUMAN,145,0.0043462394,5.8846304e-05,0.018769378,0,0,0
TSPEAR-AS2,TSAS2_HUMAN,65,9.74948e-05,4.7496345e-05,0.020467851,0,0,0
LINC00315,CU093_HUMAN,139,0.01912496,0.00016356164,0.046969138,0,0,0
STARD6,STAR6_HUMAN,220,0.002159061,0.3638455,0.2136189,0,0,0
ELOF1,ELOF1_HUMAN,83,0.0035197039,0.41276354,0.5496844,0,0,0
CTXN1,CTXN1_HUMAN,82,0.00071951275,0.00014594768,0.041047074,0,0,0
ERVK11-1,ENK11_HUMAN,191,0.0027749867,0.003757334,0.07246941,0,0,0
ERVK-21,REC21_HUMAN,104,0.055798125,0.101071335,0.22727394,0,0,0
ERVK-19,REC19_HUMAN,105,0.12938301,0.28309476,0.2865958,0,0,0
ERVK-9,REC9_HUMAN,105,0.12938301,0.28309476,0.2865958,0,0,0
HERVK_113,RE113_HUMAN,105,0.11542137,0.293538,0.27052808,0,0,0
ERVK-8,RECK8_HUMAN,105,0.10482464,0.28306368,0.27178344,0,0,0
HERV-K104,REC04_HUMAN,105,0.058315225,0.04331176,0.17666355,0,0,0
ERVK-16,REC16_HUMAN,105,0.22360773,0.3240899,0.4167332,0,0,0
ERVK-25,ERK25_HUMAN,105,0.12938301,0.28309473,0.28659585,0,0,0
ERVK-10,NP10_HUMAN,75,0.0030018513,3.0692918e-05,0.051737837,0,0,0
ERVK-24,NP24_HUMAN,75,0.0031783066,4.2356012e-05,0.05277092,0,0,0
ERVK-7,NP7_HUMAN,75,0.0030523003,5.430274e-05,0.05681473,0,0,0
ERVK-5,NP5_HUMAN,75,0.0025257696,3.676243e-05,0.04371752,0,0,0
ADORA2A-AS1,AAS1_HUMAN,159,0.00155684,2.8757117e-06,0.016282171,0,0,0
PRR20E,PR20E_HUMAN,221,0.76876587,0.82361543,0.7877446,140,109,221
PRR20A,PR20A_HUMAN,221,0.76876587,0.82361543,0.7877446,140,109,221
LRRC63,LRC63_HUMAN,587,0.013897048,0.41272062,0.2700343,0,0,0
MAB21L4,MB214_HUMAN,447,0.0015717993,0.06057154,0.055835195,0,0,0
FAM27E3,F27E3_HUMAN,113,0.60827386,0.35486302,0.54927343,63,0,46
KLHL30,KLH30_HUMAN,578,0.014742263,0.11277413,0.21374848,0,0,0
EGFEM1P,EGFEM_HUMAN,195,0.00017475117,7.144606e-06,0.029745797,0,0,0
ZNF252P-AS1,ZNFS1_HUMAN,211,0.002779463,2.1793636e-05,0.024806382,0,0,0
C17orf67,CQ067_HUMAN,90,0.022151304,0.0024294364,0.13958554,0,0,0
C2orf80,CB080_HUMAN,193,0.009713368,0.24818066,0.17912625,0,0,0
SPEM2,SPEM2_HUMAN,501,0.59865,0.01175022,0.38645226,42,0,0
CCDC15,CCD15_HUMAN,951,0.6807834,0.5876121,0.7327877,179,109,246
TMEM62,TMM62_HUMAN,643,1.7719016e-05,0.0003582898,0.030836305,0,0,0
LRRC74A,LR74A_HUMAN,488,0.0038613298,0.19170052,0.2346268,0,0,0
PLCXD2,PLCX2_HUMAN,305,0.0015615651,0.01409127,0.051342607,0,0,0
SYCN,SYCN_HUMAN,134,0.012579699,0.00075758464,0.08332139,0,0,0
TMEM267,TM267_HUMAN,215,0.00020000811,3.1541123e-05,0.006230629,0,0,0
KIAA2012,K2012_HUMAN,1180,0.5635532,0.6257408,0.6624297,0,127,174
sp|Q0VG73|YC023_HUMAN,YC023_HUMAN,95,2.6168807e-05,1.721704e-05,0.013492125,0,0,0
FABP9,FABP9_HUMAN,132,0.0018736816,0.370862,0.30807677,0,0,0
HMGXB3,HMGX3_HUMAN,1292,0.14809953,0.6600002,0.70652044,0,361,322
GAGE6,GAGE6_HUMAN,117,0.64514333,0.51912254,0.7185663,117,0,117
RIG,RIG_HUMAN,110,3.3618566e-05,4.005617e-06,0.0058174385,0,0,0
PMS2P11,PM2PB_HUMAN,270,0.10361843,0.24916391,0.27939492,0,0,0
DIAPH2-AS1,EPAG_HUMAN,149,0.00060147146,0.00027855736,0.021524346,0,0,0
SMCO1,SMCO1_HUMAN,214,0.15026471,0.41446495,0.2198352,0,0,0
KIAA0040,K0040_HUMAN,99,0.036007576,0.00037782267,0.103554145,0,0,0
PLGLA,PLGA_HUMAN,96,6.674118e-05,4.37129e-05,0.032714617,0,0,0
ATXN8,ATX8_HUMAN,80,0.9982413,0.55131686,0.9269928,80,80,80
CLUL1,CLUL1_HUMAN,466,0.02443838,0.07541201,0.096330255,0,0,0
ZNF726P1,ZNF67_HUMAN,193,0.21366355,0.012735309,0.6626481,0,0,160
TNXA,TENXA_HUMAN,311,0.0011666829,0.07612562,0.18317929,0,0,0
EPCIP-AS1,CMAS1_HUMAN,79,0.00041016866,7.161325e-05,0.036873054,0,0,0
CCDC142,CC142_HUMAN,750,0.10942109,0.031017859,0.08642444,0,0,0
TIGD6,TIGD6_HUMAN,521,0.12527522,0.49584228,0.524418,0,37,0
NKPD1,NKPD1_HUMAN,610,0.25959298,0.16625729,0.18435203,0,0,0
IQCJ,IQCJ_HUMAN,159,0.019915571,0.015281601,0.10331346,0,0,0
WHAMMP3,WHAL1_HUMAN,153,0.0032773376,0.07980101,0.107143305,0,0,0
sp|Q1T7F1|CCB42_HUMAN,CCB42_HUMAN,81,0.10199288,0.0027183094,0.14147982,0,0,0
ESRG,ESRG_HUMAN,222,0.000116920484,2.8970473e-05,0.008791665,0,0,0
RRN3P1,RN3P1_HUMAN,152,0.00019771424,0.010553058,0.08086641,0,0,0
CCDC27,CCD27_HUMAN,656,0.45422643,0.386841,0.31857595,0,0,0
LINC03122,CE064_HUMAN,130,0.00012453292,0.0012645348,0.04350112,0,0,0
MRGPRG-AS1,MRAS1_HUMAN,158,0.014814335,0.00029568825,0.02383768,0,0,0
TUSC1,TUSC1_HUMAN,209,0.6541618,0.25925463,0.4426689,108,0,0
ASTE1,ASTE1_HUMAN,679,0.02239878,0.1083499,0.13788518,0,0,0
LRRC75B,LR75B_HUMAN,315,0.18290487,0.0135124875,0.0858433,0,0,0
TRIM16L,TR16L_HUMAN,348,0.02294661,0.36765403,0.20079108,0,0,0
DEFB135,DB135_HUMAN,77,0.00010934439,1.6936545e-05,0.039148305,0,0,0
DEFB113,DB113_HUMAN,82,0.08263938,0.0042286036,0.18707313,0,0,0
BTBD16,BTBDG_HUMAN,506,0.000632655,0.2763843,0.10074147,0,0,0
C15orf32,CO032_HUMAN,178,0.0001990536,0.0039220685,0.059752725,0,0,0
C18orf21,CR021_HUMAN,220,0.0043479456,0.031803224,0.1308762,0,0,0
SMIM21,SMI21_HUMAN,101,4.855249e-05,0.00029086688,0.011220939,0,0,0
NBPF8,NBPF8_HUMAN,869,0.56205803,0.5756367,0.3882276,46,77,0
MS4A18,M4A18_HUMAN,398,0.763136,0.3751714,0.7443366,137,0,221
C11orf91,CK091_HUMAN,193,0.0096906405,0.024857078,0.1817531,0,0,0
sp|Q3C1V9|YK041_HUMAN,YK041_HUMAN,767,0.018776968,0.07961784,0.13989341,0,0,0
C2orf76,CB076_HUMAN,126,0.0029025618,0.0358273,0.055800993,0,0,0
KRTAP25-1,KR251_HUMAN,102,0.114198186,3.0205396e-07,0.0777643,0,0,0
KRTAP21-3,KR213_HUMAN,58,0.4340597,0.028688118,0.6653327,58,0,58
KRTAP19-8,KR198_HUMAN,63,0.93053377,0.0001739871,0.8291427,63,0,63
KRTAP21-1,KR211_HUMAN,79,0.8388138,0.02218933,0.87773114,79,0,79
KRTAP20-3,KR203_HUMAN,44,0.65321845,0.045681097,0.6827405,0,0,0
KRTAP20-4,KR204_HUMAN,44,0.054691993,7.903629e-05,0.07484481,0,0,0
KRTAP20-1,KR201_HUMAN,56,0.9310735,0.037488353,0.88025904,56,0,56
KRTAP22-2,KR222_HUMAN,45,0.41553402,0.029035931,0.56435305,0,0,0
ITPRIPL2,IPIL2_HUMAN,535,0.015046438,0.019418247,0.05425887,0,0,0
KRTAP22-1,KR221_HUMAN,48,0.7352358,0.041894183,0.76055557,48,0,48
CCDC144BP,C144B_HUMAN,725,0.27147213,0.48040256,0.3267238,0,0,0
DCAF4L1,DC4L1_HUMAN,396,0.02164188,0.094330505,0.14646938,0,0,0
LINC00303,CA157_HUMAN,128,0.0005739074,3.7999747e-05,0.020547107,0,0,0
POM121L1P,P12L1_HUMAN,428,0.07065071,0.037578285,0.14592049,0,0,0
TDRG1,TDRG1_HUMAN,100,9.266936e-05,0.00022267606,0.0124745555,0,0,0
KBTBD12,KBTBC_HUMAN,623,0.00088121276,0.5857249,0.3328189,0,75,0
GVQW3,GVQW3_HUMAN,254,0.0002658369,0.04641319,0.16872428,0,0,0
CIMAP2,CMAP2_HUMAN,418,0.2320786,0.24476314,0.40874186,0,0,0
SUPT20HL1,SP201_HUMAN,823,0.72498804,0.48343405,0.7393545,175,36,356
FBXL19-AS1,FBAS1_HUMAN,122,0.010294402,1.0719763e-05,0.029676583,0,0,0
SPDYE7P,SPDE7_HUMAN,208,0.00012798989,0.007740268,0.097049855,0,0,0
SPDYE2,SPDE2_HUMAN,402,0.279105,0.0029215417,0.31173605,44,0,0
ASB16-AS1,ASAS1_HUMAN,193,0.0023113748,5.790208e-06,0.015420395,0,0,0
ZNF876P,Z876P_HUMAN,203,0.57913697,0.067303725,0.7042783,38,0,147
TTC31,TTC31_HUMAN,519,0.2975392,0.25343484,0.3723097,0,0,0
LRRC37A5P,L37A5_HUMAN,106,0.021822378,0.010586498,0.09114072,0,0,0
ACCSL,1A1L2_HUMAN,568,0.30234736,0.301687,0.18926947,0,0,0
H1-10-AS1,H1AS1_HUMAN,97,0.00096265675,7.65137e-06,0.025510127,0,0,0
SCGB2B2,SC2B2_HUMAN,96,7.746087e-05,0.00013557005,0.054038763,0,0,0
GGTA1,GGTA1_HUMAN,100,0.0018128913,6.071105e-05,0.06815155,0,0,0
FAM229B,F229B_HUMAN,80,0.00015018255,9.631021e-05,0.020848762,0,0,0
DEFB134,DB134_HUMAN,66,5.358221e-05,1.3463221e-05,0.036900956,0,0,0
ANKRD20A4P,A20A4_HUMAN,823,0.564036,0.8927474,0.51837665,0,353,0
GAGE13,GAG13_HUMAN,117,0.6484739,0.52109987,0.7116616,117,46,117
GAGE2E,GAG2E_HUMAN,110,0.6623887,0.55374575,0.7338679,110,49,110
ZNF658B,Z658B_HUMAN,819,0.63904744,0.27208287,0.8127941,417,0,557
MIX23,MIX23_HUMAN,144,0.039298825,0.16173133,0.19051108,0,0,0
